route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
30800001411,30800001411_C,"['CANDIDATE_Airbase Ward_48', 'CANDIDATE_Airbase Ward_26', 'CANDIDATE_Roysambu Ward_9']","[(-1.2554342, 36.8830459), (-1.266298577523929, 36.86528431892141), (-1.268917054846389, 36.85775677859107)]","[0.97677535, 0.9595554, 0.9594944]","[16457, 16457, 3865]",0.9166666666666666,0.24519333333333335,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.16461154725231042,1.8333333333333333,0.32383948168360166,36779
70100203411,70100203411_B,"['CANDIDATE_Nairobi West Ward_19', 'CANDIDATE_Nairobi West Ward_35']","[(-1.3196147412610424, 36.7998238813814), (-1.3253658011456542, 36.80675659326589)]","[0.8033208, 0.6277811]","[8719, 8719]",0.75,0.11625333333333333,0.0,0.9043785541754699,0.880586875409012,0.9400660723251566,0.09039775911755937,1.5,0.3217493747027279,17438
50700003311,50700003311_B,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Imara Daima Ward_46']","[(-1.3238112153440054, 36.89342008500604), (-1.3326658568376504, 36.89554209749721)]","[0.95024467, 0.8523578]","[4986, 18571]",0.75,0.15704666666666667,0.21477100942681004,0.4900292127865157,0.43809402623000215,0.567931992621286,0.1489122494948491,1.5,0.31970643233823304,23557
20901043011,20901043011_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.13659818808175161,1.8333333333333333,0.3196374778080179,36779
50703033C11,50703033C11_B,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Imara Daima Ward_46']","[(-1.3238112153440054, 36.89342008500604), (-1.3326658568376504, 36.89554209749721)]","[0.95024467, 0.8523578]","[4986, 18571]",0.75,0.15704666666666667,0.21477100942681004,0.5025705339292512,0.4406191966988957,0.5954975397747846,0.11649978137732286,1.5,0.3173528263491512,23557
30600186211,30600186211_A,['CANDIDATE_Airbase Ward_26'],"[(np.float64(-1.266298577523929), np.float64(36.86528431892141))]",[np.float64(0.9595554)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.4105296809061415,0.34292229536523156,0.5119407592175065,0.45093453575805764,2.0,0.31557411654493694,16457
40702196112,40702196112_C,"['CANDIDATE_Upper Savanna Ward_7', 'CANDIDATE_Upper Savanna Ward_48', 'CANDIDATE_Upper Savanna Ward_47']","[(-1.272541763213726, 36.92195021861954), (-1.2751169, 36.9205886), (-1.2785098302386526, 36.91860584364792)]","[0.85630924, 0.81447166, 0.7559769]","[13463, 13463, 13463]",0.75,0.26926,0.0,0.44458210152498423,0.36988604700585226,0.5566261833036823,0.20193496306601744,1.5,0.3153736647648995,40389
70805046P10,70805046P10_A,['CANDIDATE_Mountain View Ward_31'],"[(np.float64(-1.2771944176008143), np.float64(36.73884306727144))]",[np.float64(0.8254318)],[np.int64(13621)],0.75,0.09080666666666666,0.4152142710918497,0.31741565006919564,0.27732992847950033,0.3775442324537386,0.2096034913379045,1.5,0.3145902214874873,13621
20701293011,20701293011_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.1006248202987843,1.8333333333333333,0.3142414726405728,36779
30600186211,30600186211_B,"['CANDIDATE_Airbase Ward_26', 'CANDIDATE_Roysambu Ward_9']","[(-1.266298577523929, 36.86528431892141), (-1.268917054846389, 36.85775677859107)]","[0.9595554, 0.9594944]","[16457, 3865]",0.875,0.13548,0.0,0.4105296809061415,0.34292229536523156,0.5119407592175065,0.45093453575805764,1.75,0.30837311654493693,20322
30600017A11,30600017A11_A,['CANDIDATE_Airbase Ward_26'],"[(np.float64(-1.266298577523929), np.float64(36.86528431892141))]",[np.float64(0.9595554)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.42207259976980027,0.35476922249026677,0.5230276656891004,0.37733156778959226,2.0,0.3068422551223989,16457
70201024C11,70201024C11_B,"['CANDIDATE_Nairobi West Ward_19', 'CANDIDATE_Nairobi West Ward_6']","[(-1.3196147412610424, 36.7998238813814), (-1.3230309190207143, 36.80829661096005)]","[0.8033208, 0.7395267]","[8719, 8719]",0.75,0.11625333333333333,0.0,0.770026346552129,0.7505019207274035,0.7993129852892171,0.1623941816555699,1.5,0.3056783965587613,17438
