route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
80000002311,80000002311_C,"['CANDIDATE_Kangemi Ward_15', 'CANDIDATE_Kangemi Ward_49', 'CANDIDATE_Kangemi Ward_30']","[(-1.2604416, 36.7578015), (-1.2612867774479737, 36.74781822645699), (-1.259048168163824, 36.76270125220267)]","[2.4911864e-05, 8.357477e-06, 4.6316763e-06]","[37061, 37061, 37061]",0.75,0.74122,0.7094067965224621,0.33153582490731004,0.3013164725230908,0.37686485348363896,0.11650376627248336,1.5,0.6696834290529501,111183
30603373812,30603373812_C,"['CANDIDATE_Dandora Area Iii Ward_7', 'CANDIDATE_Matopeni/spring Valley Ward_48', 'CANDIDATE_Dandora Area Iii Ward_44']","[(-1.2599113, 36.9047409), (-1.254582, 36.9234346), (-1.2546063, 36.9140913)]","[0.0056426176, 0.00022092482, 0.00017836364]","[46391, 11633, 46391]",0.75,0.6961,0.5855047710954057,0.42988319567513544,0.35387282842313095,0.5438987465531422,0.23017816423200504,1.5,0.6551245565436792,104415
20000004513,20000004513_B,"['CANDIDATE_Githurai Ward_21', 'CANDIDATE_Githurai Ward_38']","[(-1.2029745711663704, 36.92068024548183), (-1.2085020228620165, 36.91585606578525)]","[1.8458673e-05, 7.120819e-07]","[26581, 26581]",1.0,0.35441333333333336,0.8628963782225113,0.520322673775923,0.4177611229248046,0.6741650000526007,0.0251,2.0,0.6362016293108125,53162
21100004421,21100004421_B,"['CANDIDATE_Githurai Ward_21', 'CANDIDATE_Githurai Ward_1']","[(-1.2029745711663704, 36.92068024548183), (-1.1999854, 36.9233679)]","[1.8458673e-05, 8.647713e-06]","[26581, 26581]",1.0,0.35441333333333336,0.8628963782225113,0.5091616478687377,0.41063067509312656,0.6569581070321544,0.03235429792308457,2.0,0.635057568817838,53162
21100004421,21100004421_C,"['CANDIDATE_Githurai Ward_21', 'CANDIDATE_Githurai Ward_1', 'CANDIDATE_Mwiki Ward_21']","[(-1.2029745711663704, 36.92068024548183), (-1.1999854, 36.9233679), (-1.192907081925198, 36.9233532660581)]","[1.8458673e-05, 8.647713e-06, 1.7535403e-06]","[26581, 26581, 2371]",1.0,0.37022,0.7957563867735243,0.5091616478687377,0.41063067509312656,0.6569581070321544,0.03235429792308457,2.0,0.6277565709555912,55533
60201005611,60201005611_C,"['CANDIDATE_Gatina Ward_3', 'CANDIDATE_Gatina Ward_11', 'CANDIDATE_Gatina Ward_23']","[(-1.2926053, 36.7583489), (-1.292887, 36.7590597), (-1.282188, 36.7549666)]","[0.1870574, 0.02416623, 0.0007467114]","[23914, 23914, 23914]",0.75,0.47828,0.7386744949792496,0.4135457528835492,0.4212300284815331,0.4020193394865734,0.12564396965782237,1.5,0.5764503697701957,71742
20000004513,20000004513_C,"['CANDIDATE_Githurai Ward_21', 'CANDIDATE_Githurai Ward_38', 'CANDIDATE_Clay City_48']","[(-1.2029745711663704, 36.92068024548183), (-1.2085020228620165, 36.91585606578525), (-1.2099372, 36.9202027)]","[1.8458673e-05, 7.120819e-07, 5.2944348e-08]","[26581, 26581, 8507]",0.9166666666666666,0.41112666666666664,0.5752642521483409,0.520322673775923,0.4177611229248046,0.6741650000526007,0.0251,1.8333333333333333,0.5694319311256032,61669
80000002311,80000002311_B,"['CANDIDATE_Kangemi Ward_15', 'CANDIDATE_Kangemi Ward_49']","[(-1.2604416, 36.7578015), (-1.2612867774479737, 36.74781822645699)]","[2.4911864e-05, 8.357477e-06]","[37061, 37061]",0.75,0.4941466666666667,0.709406796522462,0.33153582490731004,0.3013164725230908,0.37686485348363896,0.11650376627248335,1.5,0.55850042905295,74122
80200004811,80200004811_C,"['CANDIDATE_Gatina Ward_3', 'CANDIDATE_Gatina Ward_11', 'CANDIDATE_Gatina Ward_9']","[(-1.2926053, 36.7583489), (-1.292887, 36.7590597), (-1.2817678984266636, 36.76234411342914)]","[0.1870574, 0.02416623, 4.2607797e-05]","[23914, 23914, 23914]",0.75,0.47828,0.7386744949792496,0.22330482675439348,0.21605097721755762,0.23418560105964725,0.10220828116201265,1.5,0.534886831269993,71742
20000004513,20000004513_A,['CANDIDATE_Githurai Ward_21'],"[(np.float64(-1.2029745711663704), np.float64(36.92068024548183))]",[np.float64(1.8458673e-05)],[np.int64(26581)],1.0,0.17720666666666668,0.8628963782225113,0.520322673775923,0.4177611229248046,0.6741650000526007,0.0251,2.0,0.5298776293108125,26581
30600186211,30600186211_B,"['CANDIDATE_Airbase Ward_2', 'CANDIDATE_Dandora Area Iii Ward_7']","[(-1.2646313, 36.8432382), (-1.2599113, 36.9047409)]","[0.023317855, 0.0056426176]","[16457, 46391]",0.875,0.4189866666666667,0.28777759152374727,0.4105296809061415,0.34292229536523156,0.5119407592175065,0.45248453575805764,1.75,0.5293910144258738,62848
21100004421,21100004421_A,['CANDIDATE_Githurai Ward_21'],"[(np.float64(-1.2029745711663704), np.float64(36.92068024548183))]",[np.float64(1.8458673e-05)],[np.int64(26581)],1.0,0.17720666666666668,0.8628963782225113,0.5091616478687377,0.41063067509312656,0.6569581070321544,0.03235429792308457,2.0,0.5287335688178381,26581
