cell_id,lon,lat,inside_nairobi,population_raw,population_corrected
520,37.024388109955744,-1.2590684975940354,False,612.5311889648438,185.02737528204696
521,37.0378838851688,-1.2530838739220644,False,501.2763977050781,151.42062613163276
522,37.04484910697189,-1.2563531811664015,False,479.8974609375,144.9626879438471
523,37.05199677080863,-1.259340602149457,False,376.1527099609375,113.62449763075813
524,37.05929518183582,-1.257765781437456,False,273.7381591796875,82.68812106229541
525,37.07415754330796,-1.2573389426601471,False,232.80279541015625,70.32277044677453
526,37.076273938760444,-1.2511869479843476,False,216.5933837890625,65.42639138698199
527,37.088455440278096,-1.2564048254288591,False,265.62750244140625,80.2381339348906
528,36.67317997931219,-1.2662375562329,False,7074.158203125,2136.8918811566105
529,36.68244309203065,-1.2604278597042624,False,7406.744140625,2237.356158208919
530,36.6858632901774,-1.2615322702488627,False,8762.548828125,2646.9042550938584
531,36.700156600470706,-1.2635202681762077,False,13018.138671875,3932.390828270121
532,36.707068697482335,-1.2625948895402974,False,19865.17578125,6000.676211333518
533,36.712748113002384,-1.2602958926705041,False,25423.302734375,7679.620337197687
534,36.72340699983582,-1.2596273657305108,False,23151.947265625,6993.511697692219
535,36.73131897416145,-1.266304124032454,False,27801.384765625,8397.967883207855
536,36.744483493674664,-1.2625512022668277,False,60953.4765625,18412.224529716877
537,36.75380658876374,-1.2600598940199643,True,112220.953125,33898.597789703934
538,36.763525361486366,-1.2634283954536691,True,100078.9296875,30230.855203321666
539,36.77094609674382,-1.2629191557047839,True,40883.33203125,12349.6333816249
540,36.77312079257726,-1.264921439750994,True,12306.439453125,3717.4077534357816
541,36.788728985640034,-1.2678870474897377,True,16870.40625,5096.045792630648
542,36.79779222646122,-1.26202143787126,True,18525.544921875,5596.013744797116
543,36.806740751647595,-1.2645318632398017,True,22944.361328125,6930.8061867679535
544,36.813943567054864,-1.2622839466167604,True,34190.17578125,10327.830809607287
545,36.82247450416254,-1.2672538394975388,True,38137.59375,11520.227864740626
546,36.82872945717647,-1.2679722448210193,True,48193.03125,14557.675167761881
547,36.84058045737703,-1.2621210070982096,True,108579.953125,32798.76044992629
548,36.84812118442714,-1.2666130029101836,True,182799.78125,55218.35350780989
549,36.859934037633224,-1.264092298310547,True,159825.390625,48278.47636746039
550,36.86651349304376,-1.2612610807098774,True,95137.0078125,28738.048224912174
551,36.87799656420194,-1.2685996977243896,True,85285.375,25762.16423013981
552,36.88809215624085,-1.2637340238474801,True,119149.375,35991.46707942029
553,36.89417663040058,-1.260263094381082,True,51221.3828125,15472.44971497734
554,36.90638383095744,-1.2675071677761425,True,79655.578125,24061.570761727693
555,36.90774200414331,-1.2622783593374227,True,186676.28125,56389.32836297277
556,36.924081477236875,-1.263475796645038,True,171956.171875,51942.82302481402
557,36.924563374170184,-1.2629831971012289,True,51154.15625,15452.1425785691
558,36.939333999417734,-1.2606491242839133,True,15495.5478515625,4680.742138824426
559,36.950234787237314,-1.2679326803025055,False,7401.326171875,2235.7195516895567
560,36.95852599788867,-1.2632234518054966,False,4096.03564453125,1237.2900156318785
561,36.96099198908713,-1.2622246550371259,False,4086.904296875,1234.5317082671888
562,36.97232075974315,-1.267940991506595,False,3582.136474609375,1082.056427068073
563,36.97914125598344,-1.2663921595735488,False,3997.897705078125,1207.6454755990894
564,36.99044168277928,-1.267365310119103,False,7335.67578125,2215.888529722964
565,37.00279949070535,-1.2679860762805584,False,9203.8349609375,2780.203614169185
566,37.010918709067106,-1.262866995573356,False,2563.950927734375,774.4929875528165
567,37.01575448203794,-1.2685502912649191,False,1388.536865234375,419.4355100364098
568,37.02264922310576,-1.2652096364304335,False,1171.8592529296875,353.98367573084545
569,37.03353273085492,-1.2597302660009095,False,1266.510009765625,382.5748420605292
570,37.04817165072717,-1.2616757096170383,False,1345.65087890625,406.4809346129367
571,37.055013682391376,-1.262579319977923,False,1145.02490234375,345.87781998706674
572,37.06279838194892,-1.2666499927144266,False,899.426025390625,271.68973553760156
573,37.0708116040965,-1.2662821592046103,False,696.4769897460938,210.38489415509127
574,37.0759252719701,-1.2623779683319787,False,529.9464111328125,160.08098078687826
575,37.0897351504515,-1.2687227271917887,False,404.86712646484375,122.29826512895193
576,36.66936550080957,-1.2694770917344111,False,7747.76220703125,2340.367529527888
577,36.67985092136525,-1.2731042594178847,False,10470.623046875,3162.8624547348313
578,36.69075920627856,-1.2697133338885511,False,15008.013671875,4533.472626262444
579,36.696673816107726,-1.2688673000420685,False,15253.4541015625,4607.612848525938
580,36.70724611481544,-1.273538180074652,False,23657.158203125,7146.120830767355
581,36.71238542200084,-1.2734354382489426,False,37548.76171875,11342.359297087269
582,36.72448037897329,-1.2689379823486209,False,34661.1953125,10470.111740184962
583,36.73363461121968,-1.2724032693676293,False,47047.21875,14211.559438049171
584,36.74625169779647,-1.2717380662428948,False,101775.53125,30743.347856208948
585,36.75499885354556,-1.2774224489379644,True,152016.828125,45919.74288559071
586,36.76224640026631,-1.2745619983912466,True,120098.578125,36278.19298985935
587,36.76574555288168,-1.2731151186138407,True,46598.984375,14076.161222559775
588,36.774343598506164,-1.273596248877219,True,11852.294921875,3580.2242562853926
589,36.787891518565694,-1.2734750689051864,True,15417.0048828125,4657.016654120158
590,36.7954349066795,-1.2693403323440355,True,16477.578125,4977.384150227505
591,36.80760653683248,-1.2740214464066673,True,19574.52734375,5912.880000317168
592,36.810798067852005,-1.2710238120582749,True,26631.13671875,8044.470904697834
593,36.82539712963337,-1.2744856457424778,True,34761.2890625,10500.347072161992
594,36.83379554844962,-1.2737758724914525,True,49953.5234375,15089.46726998636
595,36.8395461138321,-1.2738356280949403,True,99053.875,29921.21680161153
596,36.85140452079358,-1.2730484038516823,True,143176.765625,43249.424065632425
597,36.85387563119373,-1.2716994891697468,True,102605.34375,30994.009425149965
598,36.86954902149497,-1.2774736025001707,True,81377.0234375,24581.567969382926
599,36.876779859549416,-1.2757263238950514,True,92980.0703125,28086.50183598972
600,36.88210040458935,-1.2697613470544076,True,148640.46875,44899.8455735519
601,36.88973941830808,-1.2768178653598639,True,93974.0546875,28386.754824394156
602,36.899122302022974,-1.2713668769747681,True,97120.1875,29337.10756899376
603,36.907276207627625,-1.2764702842808118,True,152749.3125,46141.004535255284
604,36.92192780078386,-1.2761659631138527,True,96135.6875,29039.719526969293
605,36.93212429855461,-1.27756276274082,True,13188.125,3983.738620339215
606,36.934677399134706,-1.2693236643494765,True,6614.64990234375,1998.08814945186
607,36.947531625298716,-1.2772037668120038,True,5585.85498046875,1687.319934661486
608,36.958976248706385,-1.2744271647067877,False,5276.400390625,1593.842946780208
609,36.96779904325439,-1.2746716170830068,False,5842.4892578125,1764.8414839307825
610,36.9707174273535,-1.2688889756987458,False,4638.34814453125,1401.1064224783947
611,36.97930987264987,-1.2719240561426686,False,3957.49560546875,1195.4412081572311
612,36.99393579564065,-1.2752195876911079,False,6765.46875,2043.6460182226867
613,37.0041203160188,-1.2747841426614406,False,8284.9091796875,2502.623584863199
614,37.01101433072366,-1.2735128301985872,False,2747.443359375,829.9205700534912
615,37.01683025923423,-1.2711065537289499,False,2437.05126953125,736.1603914262531
616,37.02748520089048,-1.2714095810692114,False,2311.75537109375,698.312243219016
617,37.032849829932594,-1.2708357758963356,False,2679.48388671875,809.3920433797913
618,37.04207003646345,-1.271850276937296,False,2801.48876953125,846.2460740725635
619,37.05035349531174,-1.2735441810251589,False,2466.311767578125,744.9991138465892
620,37.05975310075262,-1.275670197624081,False,2285.24755859375,690.3050248769878
621,37.07381365151458,-1.275086765764523,False,1682.8829345703125,508.34866517852583
622,37.080214973321006,-1.2706724202048387,False,1309.5262451171875,395.56876182331735
623,37.08690776758792,-1.2713559439485103,False,1302.3406982421875,393.3982227516756
624,36.67008253510723,-1.2839550973315303,False,4838.734375,1461.6371169707925
625,36.67529093580243,-1.2802652011625366,False,13131.4501953125,3966.618854774832
626,36.691383843782035,-1.283706350697896,False,26986.43359375,8151.795477571031
627,36.700675925095524,-1.2783277852019006,False,25928.490234375,7832.222390504175
628,36.704356969676134,-1.283879550857573,False,25566.533203125,7722.885983373218
629,36.71171299800519,-1.285751754639688,False,35786.484375,10810.027952484024
630,36.72603253382924,-1.2844079525274508,False,40771.40234375,12315.822766480122
631,36.736317408310846,-1.2809136692087146,False,62108.203125,18761.032931439095
632,36.743427178164545,-1.2848243780936783,False,109534.875,33087.21382391571
633,36.7469753887415,-1.283665030216636,False,130725.9140625,39488.393727685056
634,36.76106426856851,-1.2809017966329466,True,81915.4609375,24744.213854479473
635,36.76524595920542,-1.2786115006135206,True,31346.294921875,9468.779351486011
636,36.7791862861702,-1.2826855317407637,True,16515.43359375,4988.819156557095
637,36.78566847819555,-1.2849773138867406,True,17941.66796875,5419.641958232304
638,36.79560109674653,-1.2781604935882953,True,14501.111328125,4380.352569883137
639,36.80204478262723,-1.2814796715365657,True,14680.9599609375,4434.679469601661
640,36.81346752908722,-1.285507756207091,True,15637.87890625,4723.73609887805
641,36.8218836356724,-1.2792228943071853,True,15616.037109375,4717.138344477895
642,36.83122691601596,-1.285568622222533,True,27870.728515625,8418.914558717388
643,36.84155128681543,-1.2833780309285974,True,78049.828125,23576.52165204685
